Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Month,Profit Margin
ORD-10601,2024-05-11,2024-05-15,Second Class,Riya Rao,Consumer,West,Mumbai,Furniture,Tables,17412.34,1,0.4,-530.66,2024-05,-0.03
ORD-16705,2024-08-02,2024-08-09,Second Class,Ishaan Nair,Corporate,West,Mumbai,Electronics,Accessories,36652.31,1,0.2,2235.68,2024-08,0.061
ORD-17296,2023-05-09,2023-05-14,Second Class,Vivaan Menon,Home Office,West,Mumbai,Furniture,Chairs,19288.6,7,0.3,2817.89,2023-05,0.146
ORD-14742,2023-02-18,2023-02-25,Standard,Sai Pillai,Consumer,East,Bhubaneswar,Electronics,Copiers,162473.08,8,0.2,657.64,2023-02,0.004
ORD-15032,2023-05-26,2023-05-27,Second Class,Anika Reddy,Corporate,West,Mumbai,Electronics,Phones,25514.5,2,0.3,1508.12,2023-05,0.059
ORD-18733,2023-03-16,2023-03-22,Express,Ananya Reddy,Consumer,South,Hyderabad,Furniture,Storage,42928.79,4,0.3,-387.44,2023-03,-0.009
ORD-17700,2023-01-22,2023-01-29,Express,Karthik Gupta,Home Office,South,Kochi,Furniture,Chairs,109663.84,6,0.1,26732.64,2023-01,0.244
ORD-11772,2023-10-14,2023-10-18,Same Day,Arjun Verma,Corporate,North,Chandigarh,Office Supplies,Art,2424.75,8,0.4,697.68,2023-10,0.288
ORD-17706,2023-01-29,2023-02-03,Standard,Arjun Menon,Consumer,East,Bhubaneswar,Electronics,Accessories,86514.24,7,0.15,17703.48,2023-01,0.205
ORD-11502,2023-04-29,2023-05-03,Second Class,Anika Gupta,Corporate,West,Ahmedabad,Furniture,Bookcases,32461.15,2,0.0,9587.29,2023-04,0.295
ORD-10309,2024-03-27,2024-03-28,Second Class,Neha Kulkarni,Consumer,North,Chandigarh,Office Supplies,Labels,2891.94,2,0.15,291.81,2024-03,0.101
ORD-10227,2024-12-17,2024-12-24,Same Day,Neha Patel,Home Office,East,Bhubaneswar,Furniture,Storage,30385.8,4,0.3,-2200.5,2024-12,-0.072
ORD-14797,2024-03-20,2024-03-23,Standard,Myra Bose,Consumer,East,Patna,Office Supplies,Labels,12283.62,6,0.0,2771.38,2024-03,0.226
ORD-15759,2024-11-16,2024-11-22,Express,Karthik Joshi,Home Office,East,Guwahati,Furniture,Tables,40022.88,2,0.4,3769.43,2024-11,0.094
ORD-10761,2024-12-18,2024-12-24,Standard,Riya Nair,Home Office,South,Kochi,Furniture,Storage,56520.89,3,0.1,11730.26,2024-12,0.208
ORD-12675,2023-04-15,2023-04-18,Second Class,Ishaan Bose,Home Office,West,Mumbai,Electronics,Phones,7047.09,1,0.1,2765.81,2023-04,0.392
ORD-10169,2023-06-18,2023-06-21,Express,Karthik Gupta,Home Office,North,Delhi,Electronics,Accessories,310352.66,8,0.0,114722.52,2023-06,0.37
ORD-19301,2024-04-24,2024-04-28,Same Day,Anika Nair,Home Office,West,Mumbai,Office Supplies,Binders,7917.54,3,0.15,2547.23,2024-04,0.322
ORD-14129,2023-01-28,2023-02-02,Express,Riya Chatterjee,Home Office,South,Chennai,Office Supplies,Binders,13887.86,5,0.2,1872.88,2023-01,0.135
ORD-15374,2024-12-30,2025-01-03,Same Day,Ishaan Pillai,Corporate,West,Pune,Electronics,Accessories,53143.88,7,0.0,17084.11,2024-12,0.321
ORD-13077,2023-03-04,2023-03-09,Express,Rohan Patel,Home Office,West,Mumbai,Furniture,Tables,33307.86,6,0.15,9984.93,2023-03,0.3
ORD-15317,2024-03-25,2024-03-27,Express,Karthik Sharma,Consumer,North,Lucknow,Office Supplies,Art,13084.72,8,0.4,1222.79,2024-03,0.093
ORD-12992,2023-03-08,2023-03-11,Same Day,Meera Gupta,Home Office,West,Ahmedabad,Electronics,Machines,21259.86,5,0.3,3989.81,2023-03,0.188
ORD-12906,2024-11-15,2024-11-22,Same Day,Meera Nair,Consumer,West,Mumbai,Furniture,Storage,21077.91,5,0.15,3938.72,2024-11,0.187
ORD-18949,2024-10-04,2024-10-10,Same Day,Krishna Reddy,Consumer,South,Bengaluru,Office Supplies,Binders,10906.23,4,0.0,1469.47,2024-10,0.135
ORD-11995,2023-04-16,2023-04-19,Standard,Ananya Nair,Corporate,South,Bengaluru,Office Supplies,Labels,1344.94,2,0.15,148.89,2023-04,0.111
ORD-13254,2023-06-27,2023-06-29,Second Class,Aditya Menon,Home Office,South,Bengaluru,Furniture,Bookcases,128433.62,6,0.0,51778.64,2023-06,0.403
ORD-13701,2023-08-24,2023-08-31,Express,Ananya Pillai,Corporate,West,Mumbai,Electronics,Phones,83767.25,7,0.4,21997.83,2023-08,0.263
ORD-12210,2024-03-19,2024-03-24,Second Class,Priya Iyer,Home Office,South,Chennai,Office Supplies,Labels,17977.46,7,0.0,6703.57,2024-03,0.373
ORD-13411,2023-12-12,2023-12-18,Same Day,Isha Rao,Consumer,North,Jaipur,Electronics,Phones,115633.06,4,0.0,28080.45,2023-12,0.243
ORD-17479,2023-10-24,2023-10-26,Standard,Krishna Iyer,Home Office,East,Bhubaneswar,Electronics,Phones,138359.4,6,0.15,9597.61,2023-10,0.069
ORD-10125,2023-01-02,2023-01-07,Second Class,Riya Bose,Corporate,North,Chandigarh,Electronics,Accessories,76358.05,6,0.1,21786.05,2023-01,0.285
ORD-11170,2024-12-20,2024-12-25,Standard,Meera Nair,Corporate,South,Kochi,Electronics,Copiers,301690.4,8,0.0,42080.3,2024-12,0.139
ORD-18244,2024-04-04,2024-04-06,Same Day,Rohan Sharma,Corporate,North,Delhi,Furniture,Tables,14492.74,2,0.4,739.09,2024-04,0.051
ORD-11521,2023-09-19,2023-09-21,Same Day,Rohan Reddy,Corporate,North,Delhi,Office Supplies,Paper,9802.84,7,0.0,1095.92,2023-09,0.112
ORD-10491,2024-10-09,2024-10-10,Express,Myra Iyer,Consumer,North,Chandigarh,Electronics,Accessories,38934.06,5,0.0,6177.69,2024-10,0.159
ORD-19313,2024-11-20,2024-11-22,Express,Aarav Verma,Home Office,North,Delhi,Office Supplies,Labels,5113.14,2,0.3,1794.92,2024-11,0.351
ORD-17719,2024-07-14,2024-07-20,Express,Sanjay Reddy,Home Office,East,Guwahati,Electronics,Copiers,72330.11,2,0.2,14952.14,2024-07,0.207
ORD-14554,2023-01-04,2023-01-10,Express,Karthik Iyer,Consumer,West,Pune,Furniture,Chairs,95515.37,6,0.4,9290.14,2023-01,0.097
ORD-10797,2023-03-08,2023-03-10,Standard,Reyansh Gupta,Consumer,East,Kolkata,Furniture,Bookcases,20971.06,1,0.15,4088.32,2023-03,0.195
ORD-19242,2023-09-03,2023-09-05,Second Class,Myra Iyer,Consumer,North,Jaipur,Electronics,Phones,66237.36,7,0.15,19904.48,2023-09,0.301
ORD-14150,2023-09-21,2023-09-22,Express,Priya Sharma,Consumer,West,Mumbai,Office Supplies,Art,6544.6,3,0.2,2085.61,2023-09,0.319
ORD-18546,2024-08-31,2024-09-05,Standard,Priya Joshi,Corporate,West,Pune,Office Supplies,Envelopes,11159.39,4,0.2,3660.6,2024-08,0.328
ORD-13321,2023-02-11,2023-02-17,Standard,Diya Gupta,Home Office,West,Surat,Electronics,Accessories,35222.95,1,0.15,7782.3,2023-02,0.221
ORD-13777,2023-10-19,2023-10-23,Express,Sanjay Menon,Home Office,North,Jaipur,Office Supplies,Envelopes,1451.57,3,0.15,462.0,2023-10,0.318
ORD-18384,2023-05-17,2023-05-20,Same Day,Vihaan Iyer,Consumer,North,Lucknow,Electronics,Accessories,156602.94,8,0.15,25507.38,2023-05,0.163
ORD-19257,2023-07-15,2023-07-20,Same Day,Sai Rao,Consumer,North,Jaipur,Office Supplies,Paper,2426.71,8,0.3,428.3,2023-07,0.176
ORD-16588,2023-09-13,2023-09-19,Express,Sai Chatterjee,Consumer,East,Guwahati,Office Supplies,Binders,1913.51,1,0.4,-31.87,2023-09,-0.017
ORD-11838,2023-08-05,2023-08-06,Express,Neha Pillai,Home Office,South,Kochi,Office Supplies,Labels,11593.13,7,0.4,3449.68,2023-08,0.298
ORD-15877,2024-07-19,2024-07-26,Second Class,Kiara Sharma,Home Office,West,Pune,Electronics,Copiers,15773.56,7,0.15,3325.18,2024-07,0.211
ORD-13469,2023-09-13,2023-09-16,Same Day,Anika Patel,Consumer,North,Chandigarh,Electronics,Copiers,27052.9,1,0.15,8662.9,2023-09,0.32
ORD-16493,2024-12-01,2024-12-08,Second Class,Anika Singh,Home Office,North,Jaipur,Office Supplies,Envelopes,2796.94,3,0.3,1042.0,2024-12,0.373
ORD-15279,2023-11-29,2023-12-01,Second Class,Priya Reddy,Home Office,North,Chandigarh,Electronics,Accessories,81413.69,7,0.3,22055.68,2023-11,0.271
ORD-14164,2024-04-27,2024-04-30,Same Day,Vivaan Sharma,Consumer,South,Chennai,Furniture,Storage,29565.64,2,0.0,1698.02,2024-04,0.057
ORD-13112,2023-12-11,2023-12-12,Same Day,Karthik Joshi,Home Office,South,Kochi,Office Supplies,Envelopes,3839.06,4,0.1,1282.94,2023-12,0.334
ORD-13206,2023-01-03,2023-01-10,Second Class,Rohan Rao,Consumer,West,Surat,Furniture,Bookcases,46863.16,2,0.4,-3833.19,2023-01,-0.082
ORD-11350,2023-03-10,2023-03-12,Same Day,Myra Rao,Home Office,North,Lucknow,Furniture,Storage,28935.56,4,0.1,5172.54,2023-03,0.179
ORD-18327,2023-04-02,2023-04-07,Second Class,Reyansh Sharma,Corporate,East,Patna,Office Supplies,Paper,2010.62,2,0.0,-93.2,2023-04,-0.046
ORD-14824,2024-09-12,2024-09-17,Standard,Sanjay Reddy,Home Office,East,Patna,Electronics,Copiers,108051.13,8,0.2,24561.29,2024-09,0.227
ORD-14450,2023-01-19,2023-01-20,Second Class,Neha Gupta,Consumer,North,Delhi,Furniture,Tables,24329.71,1,0.2,2696.4,2023-01,0.111
ORD-14628,2024-06-01,2024-06-02,Same Day,Aadhya Reddy,Corporate,West,Surat,Furniture,Storage,90673.51,4,0.0,14742.55,2024-06,0.163
ORD-17159,2023-07-18,2023-07-22,Express,Aarav Bose,Corporate,North,Jaipur,Electronics,Accessories,66450.44,2,0.3,4488.67,2023-07,0.068
ORD-15652,2023-05-22,2023-05-26,Standard,Aditya Desai,Consumer,North,Delhi,Office Supplies,Paper,1306.81,2,0.0,344.13,2023-05,0.263
ORD-18108,2024-12-28,2025-01-03,Same Day,Riya Singh,Consumer,South,Bengaluru,Furniture,Tables,64507.44,4,0.3,-821.97,2024-12,-0.013
ORD-13292,2024-06-11,2024-06-15,Same Day,Saanvi Patel,Home Office,South,Bengaluru,Furniture,Tables,117586.92,8,0.2,26557.56,2024-06,0.226
ORD-10696,2024-06-17,2024-06-24,Standard,Priya Sharma,Home Office,East,Bhubaneswar,Office Supplies,Art,5346.83,7,0.15,250.6,2024-06,0.047
ORD-11006,2023-01-08,2023-01-14,Standard,Kiara Joshi,Corporate,North,Lucknow,Furniture,Tables,17317.67,1,0.3,-836.88,2023-01,-0.048
ORD-12939,2024-01-22,2024-01-26,Second Class,Myra Bose,Consumer,East,Bhubaneswar,Electronics,Copiers,182169.37,5,0.0,15078.81,2024-01,0.083
ORD-15014,2024-04-27,2024-05-02,Standard,Vihaan Singh,Home Office,West,Surat,Office Supplies,Binders,1421.28,3,0.3,401.83,2024-04,0.283
ORD-18598,2024-01-28,2024-01-30,Standard,Meera Verma,Consumer,South,Bengaluru,Electronics,Phones,9555.57,1,0.15,2430.73,2024-01,0.254
ORD-14634,2024-04-22,2024-04-23,Standard,Aditya Kulkarni,Home Office,South,Chennai,Furniture,Storage,10536.88,2,0.0,3470.21,2024-04,0.329
ORD-12838,2024-06-01,2024-06-06,Standard,Reyansh Nair,Home Office,South,Bengaluru,Furniture,Chairs,55551.91,7,0.0,8333.71,2024-06,0.15
ORD-14868,2023-12-14,2023-12-16,Express,Arjun Menon,Corporate,North,Chandigarh,Office Supplies,Art,8444.9,8,0.15,583.93,2023-12,0.069
ORD-14315,2023-08-02,2023-08-06,Second Class,Arjun Joshi,Consumer,West,Ahmedabad,Electronics,Phones,60378.02,2,0.0,10024.63,2023-08,0.166
ORD-14629,2023-08-07,2023-08-09,Express,Vivaan Iyer,Consumer,East,Bhubaneswar,Office Supplies,Binders,3648.3,3,0.0,119.92,2023-08,0.033
ORD-18817,2023-01-21,2023-01-22,Express,Saanvi Gupta,Corporate,South,Hyderabad,Electronics,Copiers,40840.84,2,0.1,5040.22,2023-01,0.123
ORD-15150,2023-07-24,2023-07-27,Second Class,Vihaan Menon,Home Office,North,Delhi,Office Supplies,Labels,981.02,1,0.2,292.14,2023-07,0.298
ORD-16144,2023-04-11,2023-04-12,Express,Sanjay Menon,Consumer,South,Hyderabad,Electronics,Machines,20962.09,5,0.0,1311.44,2023-04,0.063
ORD-12635,2024-12-23,2024-12-26,Same Day,Meera Nair,Corporate,West,Mumbai,Electronics,Machines,148245.74,5,0.15,39666.89,2024-12,0.268
ORD-19358,2023-07-11,2023-07-15,Second Class,Saanvi Joshi,Consumer,North,Chandigarh,Furniture,Storage,56752.35,7,0.4,3463.27,2023-07,0.061
ORD-14234,2023-07-30,2023-07-31,Express,Ananya Chatterjee,Corporate,East,Guwahati,Furniture,Storage,14617.32,2,0.0,1235.77,2023-07,0.085
ORD-17883,2023-08-02,2023-08-04,Standard,Sanjay Singh,Home Office,South,Bengaluru,Office Supplies,Labels,14299.59,5,0.1,1662.91,2023-08,0.116
ORD-12434,2024-05-06,2024-05-13,Standard,Meera Rao,Consumer,West,Ahmedabad,Office Supplies,Paper,104.15,1,0.1,24.38,2024-05,0.234
ORD-18140,2024-01-05,2024-01-10,Standard,Krishna Bose,Consumer,North,Lucknow,Furniture,Chairs,40720.83,5,0.0,11018.61,2024-01,0.271
ORD-17437,2024-10-24,2024-10-29,Express,Vivaan Kulkarni,Home Office,West,Surat,Office Supplies,Binders,3402.86,5,0.1,385.74,2024-10,0.113
ORD-14852,2023-03-19,2023-03-26,Second Class,Saanvi Sharma,Home Office,South,Chennai,Furniture,Tables,53708.6,4,0.0,6769.42,2023-03,0.126
ORD-17977,2023-05-19,2023-05-20,Express,Saanvi Gupta,Consumer,East,Guwahati,Office Supplies,Paper,5035.94,6,0.2,869.53,2023-05,0.173
ORD-15622,2023-11-18,2023-11-19,Second Class,Anika Rao,Home Office,South,Hyderabad,Furniture,Tables,161704.76,8,0.3,6922.89,2023-11,0.043
ORD-16418,2023-05-23,2023-05-28,Second Class,Anika Nair,Home Office,East,Guwahati,Office Supplies,Labels,1487.22,1,0.1,338.44,2023-05,0.228
ORD-11225,2023-11-02,2023-11-03,Same Day,Saanvi Singh,Consumer,West,Pune,Furniture,Tables,11494.74,7,0.3,-80.5,2023-11,-0.007
ORD-13127,2024-04-06,2024-04-08,Second Class,Saanvi Menon,Corporate,West,Surat,Furniture,Bookcases,24935.97,4,0.0,8649.53,2024-04,0.347
ORD-15857,2024-02-19,2024-02-21,Express,Priya Menon,Consumer,South,Chennai,Office Supplies,Envelopes,3210.95,5,0.0,639.1,2024-02,0.199
ORD-18632,2024-06-08,2024-06-15,Same Day,Reyansh Gupta,Home Office,North,Jaipur,Office Supplies,Envelopes,1780.63,2,0.0,293.85,2024-06,0.165
ORD-16421,2024-11-30,2024-12-04,Express,Reyansh Kulkarni,Consumer,North,Lucknow,Furniture,Storage,55236.66,6,0.15,6960.44,2024-11,0.126
ORD-11650,2024-01-25,2024-01-28,Standard,Rohan Kulkarni,Home Office,West,Ahmedabad,Furniture,Storage,14036.78,1,0.15,4720.37,2024-01,0.336
ORD-12170,2023-04-13,2023-04-15,Same Day,Saanvi Verma,Consumer,South,Kochi,Furniture,Chairs,6868.71,4,0.15,1520.95,2023-04,0.221
ORD-19249,2023-09-09,2023-09-16,Standard,Saanvi Verma,Consumer,West,Mumbai,Furniture,Storage,27637.42,7,0.15,2066.6,2023-09,0.075
ORD-18438,2023-05-12,2023-05-18,Standard,Priya Kulkarni,Corporate,South,Kochi,Office Supplies,Paper,17981.76,6,0.2,2988.97,2023-05,0.166
ORD-11745,2024-01-06,2024-01-07,Express,Vihaan Singh,Home Office,North,Chandigarh,Electronics,Phones,37425.47,1,0.3,12277.17,2024-01,0.328
ORD-15961,2024-01-26,2024-01-28,Same Day,Priya Pillai,Consumer,West,Ahmedabad,Electronics,Accessories,37653.76,3,0.15,10551.12,2024-01,0.28
ORD-11143,2024-07-16,2024-07-19,Same Day,Anika Joshi,Consumer,South,Bengaluru,Office Supplies,Labels,9144.88,4,0.1,1275.4,2024-07,0.139
ORD-11351,2024-02-15,2024-02-16,Same Day,Myra Sharma,Consumer,South,Hyderabad,Office Supplies,Paper,21535.12,8,0.0,3941.61,2024-02,0.183
ORD-16361,2023-10-07,2023-10-14,Second Class,Aarav Kulkarni,Corporate,South,Bengaluru,Office Supplies,Envelopes,5161.39,7,0.4,1192.11,2023-10,0.231
ORD-11733,2024-09-02,2024-09-09,Second Class,Arjun Chatterjee,Home Office,North,Chandigarh,Furniture,Tables,57685.71,5,0.0,14568.6,2024-09,0.253
ORD-17317,2023-08-31,2023-09-01,Same Day,Krishna Singh,Home Office,North,Lucknow,Electronics,Accessories,100251.37,5,0.15,22858.78,2023-08,0.228
ORD-16754,2024-09-20,2024-09-21,Same Day,Myra Desai,Corporate,West,Pune,Office Supplies,Envelopes,17309.86,6,0.1,5185.14,2024-09,0.3
ORD-13505,2024-01-11,2024-01-15,Standard,Vivaan Pillai,Corporate,South,Chennai,Electronics,Phones,57410.97,4,0.3,6009.48,2024-01,0.105
ORD-10739,2024-08-28,2024-08-31,Express,Meera Bose,Consumer,South,Chennai,Office Supplies,Paper,12959.94,5,0.0,3785.87,2024-08,0.292
ORD-18134,2024-08-14,2024-08-17,Standard,Krishna Joshi,Home Office,South,Chennai,Furniture,Storage,28052.55,2,0.4,5886.52,2024-08,0.21
ORD-14500,2023-09-03,2023-09-05,Same Day,Ishaan Singh,Home Office,South,Hyderabad,Office Supplies,Envelopes,8659.94,7,0.4,2476.88,2023-09,0.286
ORD-10919,2023-02-16,2023-02-17,Standard,Aadhya Pillai,Corporate,South,Hyderabad,Furniture,Bookcases,33462.94,6,0.4,519.1,2023-02,0.016
ORD-11601,2023-10-27,2023-10-29,Second Class,Reyansh Reddy,Corporate,South,Bengaluru,Furniture,Tables,14522.07,5,0.3,-74.32,2023-10,-0.005
ORD-13699,2024-03-17,2024-03-21,Standard,Karthik Patel,Consumer,East,Kolkata,Furniture,Storage,16627.04,2,0.3,-12.59,2024-03,-0.001
ORD-19310,2023-01-11,2023-01-18,Standard,Anika Nair,Home Office,West,Surat,Furniture,Tables,69068.35,3,0.2,21658.84,2023-01,0.314
ORD-16764,2024-01-02,2024-01-03,Standard,Priya Menon,Home Office,West,Ahmedabad,Furniture,Tables,5864.68,1,0.0,1360.28,2024-01,0.232
ORD-15963,2023-02-06,2023-02-07,Second Class,Vivaan Pillai,Home Office,East,Bhubaneswar,Office Supplies,Binders,23971.51,8,0.2,6180.16,2023-02,0.258
ORD-14206,2023-08-09,2023-08-11,Second Class,Priya Chatterjee,Home Office,West,Pune,Electronics,Accessories,71101.52,3,0.4,7470.86,2023-08,0.105
ORD-13916,2023-11-21,2023-11-22,Standard,Priya Bose,Corporate,East,Bhubaneswar,Furniture,Bookcases,53489.54,3,0.0,-3227.62,2023-11,-0.06
ORD-18075,2024-07-03,2024-07-06,Second Class,Riya Gupta,Consumer,South,Bengaluru,Office Supplies,Binders,160.51,2,0.0,41.06,2024-07,0.256
ORD-13652,2024-05-06,2024-05-10,Second Class,Pari Desai,Home Office,West,Ahmedabad,Office Supplies,Art,10703.39,5,0.4,3413.37,2024-05,0.319
ORD-15730,2024-04-19,2024-04-24,Same Day,Sai Verma,Consumer,East,Kolkata,Office Supplies,Paper,5403.43,2,0.3,101.41,2024-04,0.019
ORD-12683,2024-12-01,2024-12-04,Second Class,Aditya Desai,Home Office,East,Patna,Furniture,Storage,19278.99,1,0.0,1021.39,2024-12,0.053
ORD-19226,2024-05-20,2024-05-25,Standard,Diya Chatterjee,Corporate,North,Jaipur,Furniture,Chairs,146142.88,6,0.1,32884.9,2024-05,0.225
ORD-14409,2023-06-06,2023-06-12,Second Class,Saanvi Menon,Consumer,West,Pune,Office Supplies,Art,1126.98,2,0.0,334.48,2023-06,0.297
ORD-11460,2024-09-10,2024-09-15,Same Day,Vivaan Sharma,Home Office,East,Kolkata,Furniture,Storage,67850.99,6,0.1,-328.98,2024-09,-0.005
ORD-11766,2024-09-07,2024-09-14,Second Class,Ananya Rao,Consumer,South,Bengaluru,Furniture,Bookcases,9157.69,2,0.0,1824.85,2024-09,0.199
ORD-10221,2023-05-19,2023-05-26,Standard,Ishaan Nair,Home Office,East,Guwahati,Electronics,Copiers,183984.3,7,0.0,11306.72,2023-05,0.061
ORD-19356,2024-03-05,2024-03-11,Express,Vivaan Joshi,Home Office,East,Guwahati,Office Supplies,Art,22125.5,8,0.0,1283.82,2024-03,0.058
ORD-14895,2024-12-25,2025-01-01,Standard,Rohan Iyer,Consumer,East,Bhubaneswar,Furniture,Bookcases,55183.14,3,0.3,-3284.74,2024-12,-0.06
ORD-12597,2023-03-12,2023-03-13,Second Class,Vihaan Reddy,Home Office,North,Lucknow,Electronics,Accessories,248583.07,7,0.3,61643.75,2023-03,0.248
ORD-11091,2023-12-20,2023-12-21,Express,Riya Iyer,Consumer,South,Chennai,Electronics,Machines,10992.53,3,0.2,1886.29,2023-12,0.172
ORD-14064,2023-01-12,2023-01-15,Second Class,Krishna Pillai,Consumer,East,Patna,Furniture,Storage,94045.47,5,0.1,13299.23,2023-01,0.141
ORD-14892,2023-12-02,2023-12-04,Second Class,Sai Iyer,Consumer,South,Kochi,Office Supplies,Paper,12556.19,7,0.0,4311.64,2023-12,0.343
ORD-18493,2024-07-23,2024-07-26,Second Class,Saanvi Joshi,Consumer,North,Chandigarh,Electronics,Phones,272871.74,8,0.0,91227.36,2024-07,0.334
ORD-15096,2024-09-19,2024-09-20,Express,Neha Patel,Consumer,North,Delhi,Electronics,Copiers,184265.88,5,0.0,40994.33,2024-09,0.222
ORD-11897,2023-01-12,2023-01-19,Standard,Riya Reddy,Home Office,North,Jaipur,Office Supplies,Binders,1075.28,4,0.0,389.25,2023-01,0.362
ORD-10833,2024-03-19,2024-03-23,Second Class,Ananya Reddy,Home Office,North,Lucknow,Furniture,Tables,38445.43,7,0.15,12299.41,2024-03,0.32
ORD-15846,2023-06-27,2023-07-03,Same Day,Arjun Desai,Home Office,South,Bengaluru,Electronics,Copiers,10555.66,2,0.3,3902.89,2023-06,0.37
ORD-19598,2024-11-21,2024-11-27,Same Day,Meera Verma,Corporate,West,Pune,Office Supplies,Paper,3464.45,3,0.0,214.02,2024-11,0.062
ORD-15881,2024-02-18,2024-02-19,Express,Isha Kulkarni,Home Office,North,Delhi,Electronics,Machines,47460.09,2,0.0,11284.35,2024-02,0.238
ORD-14838,2023-12-26,2024-01-02,Standard,Riya Patel,Corporate,North,Lucknow,Furniture,Storage,16550.64,5,0.0,5018.43,2023-12,0.303
ORD-12213,2024-11-21,2024-11-26,Same Day,Ishaan Gupta,Consumer,South,Hyderabad,Office Supplies,Paper,8339.89,4,0.1,706.26,2024-11,0.085
ORD-13342,2024-02-11,2024-02-12,Standard,Anika Pillai,Consumer,West,Pune,Furniture,Chairs,82365.83,4,0.0,10225.18,2024-02,0.124
ORD-13304,2024-06-02,2024-06-08,Standard,Anika Kulkarni,Home Office,East,Kolkata,Electronics,Machines,168326.8,5,0.0,16515.12,2024-06,0.098
ORD-19180,2023-11-28,2023-12-01,Standard,Riya Desai,Home Office,North,Chandigarh,Furniture,Chairs,53388.47,3,0.3,1609.57,2023-11,0.03
ORD-12281,2023-10-02,2023-10-07,Express,Ananya Patel,Corporate,North,Jaipur,Office Supplies,Art,20210.4,7,0.2,4375.66,2023-10,0.217
ORD-17196,2023-02-27,2023-03-03,Second Class,Saanvi Joshi,Consumer,West,Ahmedabad,Office Supplies,Paper,5680.83,8,0.1,1745.96,2023-02,0.307
ORD-15121,2024-11-23,2024-11-27,Second Class,Sai Chatterjee,Home Office,North,Lucknow,Furniture,Chairs,42345.93,2,0.15,13566.99,2024-11,0.32
ORD-17447,2023-04-09,2023-04-16,Same Day,Vivaan Desai,Corporate,North,Delhi,Office Supplies,Envelopes,7077.14,5,0.2,936.77,2023-04,0.132
ORD-12836,2024-02-14,2024-02-19,Standard,Priya Menon,Corporate,West,Surat,Furniture,Bookcases,50167.62,5,0.1,4548.47,2024-02,0.091
ORD-15356,2024-09-09,2024-09-10,Same Day,Aditya Reddy,Corporate,North,Lucknow,Office Supplies,Art,7040.22,3,0.1,773.77,2024-09,0.11
ORD-17854,2024-05-03,2024-05-04,Same Day,Krishna Joshi,Home Office,South,Hyderabad,Electronics,Phones,12159.16,5,0.3,1504.12,2024-05,0.124
ORD-18597,2023-01-04,2023-01-05,Express,Neha Nair,Consumer,West,Surat,Furniture,Storage,25281.33,3,0.4,3617.02,2023-01,0.143
ORD-12670,2023-05-01,2023-05-06,Standard,Neha Patel,Consumer,West,Ahmedabad,Office Supplies,Binders,20057.24,7,0.0,5405.3,2023-05,0.269
ORD-17485,2024-03-27,2024-03-31,Standard,Kiara Chatterjee,Corporate,East,Kolkata,Electronics,Phones,203809.92,6,0.4,31919.44,2024-03,0.157
ORD-18045,2023-01-29,2023-02-05,Same Day,Riya Menon,Corporate,East,Kolkata,Office Supplies,Envelopes,7226.41,3,0.0,-143.78,2023-01,-0.02
ORD-19764,2023-09-04,2023-09-06,Express,Saanvi Bose,Corporate,West,Ahmedabad,Furniture,Tables,133977.16,6,0.3,12379.89,2023-09,0.092
ORD-19172,2024-08-15,2024-08-22,Same Day,Krishna Sharma,Home Office,West,Pune,Electronics,Copiers,38666.63,5,0.0,8178.95,2024-08,0.212
ORD-11810,2023-11-06,2023-11-13,Standard,Vivaan Bose,Home Office,East,Kolkata,Electronics,Accessories,41844.15,8,0.4,5507.96,2023-11,0.132
ORD-13923,2024-09-12,2024-09-17,Express,Diya Menon,Consumer,South,Chennai,Office Supplies,Art,886.26,3,0.15,174.45,2024-09,0.197
ORD-16844,2023-02-23,2023-02-28,Express,Reyansh Nair,Corporate,East,Bhubaneswar,Electronics,Copiers,101399.67,3,0.1,4266.78,2023-02,0.042
ORD-12043,2023-08-16,2023-08-23,Second Class,Pari Sharma,Consumer,South,Bengaluru,Electronics,Accessories,154227.98,6,0.4,18518.49,2023-08,0.12
