Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-13077,04/03/2023,2023-03-09,Express,Rohan Patel,Home Office,West,Mumbai,Furniture,Tables,33307.86,6,0.15,9984.93
ORD-15317,2024-03-25,2024-03-27,Express,Karthik Sharma,Consumer,North,Lucknow,Office Supplies,Art,13084.72,8,0.4,1222.79
ORD-12992,2023-03-08,2023-03-11,Same Day,Meera Gupta,Home Office,West,Ahmedabad,Electronics,Machines,21259.86,5,0.3,3989.81
ORD-12906,2024-11-15,2024-11-22,Same Day,Meera Nair,Consumer,West,Mumbai,Furniture,Storage,21077.91,5,0.15,3938.72
ORD-18949,04/10/2024,2024-10-10,Same Day,Krishna Reddy,Consumer,South,Bengaluru,Office Supplies,Binders,10906.23,4,0.0,1469.47
ORD-11995,2023-04-16,2023-04-19,Standard,Ananya Nair,Corporate,South,Bengaluru,Office Supplies,Labels,1344.94,2,0.15,148.89
ORD-13254,2023-06-27,2023-06-29,Second Class,Aditya Menon,Home Office,South,Bengaluru,Furniture,Bookcases,128433.62,6,0.0,51778.64
ORD-13701,2023-08-24,2023-08-31,Express,Ananya Pillai,Corporate,West,Mumbai,Electronics,Phones,83767.25,7,0.4,21997.83
ORD-12210,19/03/2024,2024-03-24,Second Class,Priya Iyer,Home Office,South,Chennai,Office Supplies,Labels,17977.46,7,0.0,6703.57
ORD-13411,2023-12-12,2023-12-18,Same Day,Isha Rao,Consumer,North,Jaipur,Electronics,Phones,115633.06,4,0.0,28080.45
ORD-17479,24/10/2023,2023-10-26,Standard,Krishna Iyer,Home Office,East,Bhubaneswar,Electronics,Phones,138359.4,6,0.15,9597.61
ORD-10125,2023-01-02,2023-01-07,Second Class,Riya Bose,Corporate,North,Chandigarh,Electronics,Accessories,76358.05,6,0.1,21786.05
ORD-11170,2024-12-20,2024-12-25,Standard,Meera Nair,Corporate,South,Kochi,Electronics,Copiers,301690.4,8,0.0,42080.3
ORD-18244,2024-04-04,2024-04-06,Same Day,Rohan Sharma,Corporate,North,Delhi,Furniture,Tables,14492.74,2,0.4,739.09
ORD-11521,2023-09-19,2023-09-21,Same Day,Rohan Reddy,Corporate,North,Delhi,Office Supplies,Paper,9802.84,7,0.0,1095.92
ORD-10491,09/10/2024,2024-10-10,Express,Myra Iyer,Consumer,North,Chandigarh,Electronics,Accessories,38934.06,5,0.0,6177.69
ORD-19313,20/11/2024,2024-11-22,Express,Aarav Verma,Home Office,North,Delhi,Office Supplies,Labels,5113.14,2,0.3,1794.92
ORD-17719,14/07/2024,2024-07-20,Express,Sanjay Reddy,Home Office,East,Guwahati,Electronics,Copiers,72330.11,2,0.2,14952.14
ORD-14554,04/01/2023,2023-01-10,Express,Karthik Iyer,Consumer,West,Pune,Furniture,Chairs,95515.37,6,0.4,9290.14
ORD-10797,08/03/2023,2023-03-10,Standard,Reyansh Gupta,Consumer,East,Kolkata,Furniture,Bookcases,20971.06,1,0.15,4088.32
ORD-19242,2023-09-03,2023-09-05,Second Class,Myra Iyer,Consumer,North,Jaipur,Electronics,Phones,66237.36,7,0.15,19904.48
ORD-14150,21/09/2023,2023-09-22,Express,Priya Sharma,Consumer,West,Mumbai,Office Supplies,Art,6544.6,3,0.2,2085.61
ORD-18546,31/08/2024,2024-09-05,Standard,Priya Joshi,Corporate,West,Pune,Office Supplies,Envelopes,11159.39,4,0.2,3660.6
ORD-13321,11/02/2023,2023-02-17,Standard,Diya Gupta,Home Office,  west ,Surat,Electronics,Accessories,35222.95,1,0.15,7782.3
ORD-13777,2023-10-19,2023-10-23,Express,Sanjay Menon,Home Office,North,Jaipur,Office Supplies,Envelopes,1451.57,3,0.15,462.0
ORD-18384,2023-05-17,2023-05-20,Same Day,Vihaan Iyer,Consumer,North,Lucknow,Electronics,Accessories,156602.94,8,0.15,25507.38
ORD-19257,15/07/2023,2023-07-20,Same Day,Sai Rao,Consumer,North,Jaipur,Office Supplies,Paper,2426.71,8,0.3,428.3
ORD-16588,13/09/2023,2023-09-19,Express,Sai Chatterjee,Consumer,East,Guwahati,Office Supplies,Binders,1913.51,1,0.4,-31.87
ORD-11838,05/08/2023,2023-08-06,Express,Neha Pillai,Home Office,South,Kochi,Office Supplies,Labels,11593.13,7,0.4,3449.68
ORD-15877,2024-07-19,2024-07-26,Second Class,Kiara Sharma,Home Office,West,Pune,Electronics,Copiers,15773.56,7,0.15,3325.18
ORD-13469,2023-09-13,2023-09-16,Same Day,Anika Patel,Consumer,North,Chandigarh,Electronics,Copiers,27052.9,1,0.15,8662.9
ORD-16493,2024-12-01,2024-12-08,Second Class,Anika Singh,Home Office,North,Jaipur,Office Supplies,Envelopes,2796.94,3,0.3,1042.0
ORD-15279,2023-11-29,2023-12-01,Second Class,Priya Reddy,Home Office,North,Chandigarh,Electronics,Accessories,81413.69,7,0.3,22055.68
ORD-14164,2024-04-27,2024-04-30,Same Day,Vivaan Sharma,Consumer,South,Chennai,Furniture,Storage,29565.64,2,0.0,1698.02
ORD-13112,11/12/2023,2023-12-12,Same Day,Karthik Joshi,Home Office,South,Kochi,Office Supplies,Envelopes,3839.06,4,0.1,1282.94
ORD-13206,03/01/2023,2023-01-10,Second Class,Rohan Rao,Consumer,West,Surat,Furniture,Bookcases,46863.16,2,0.4,-3833.19
ORD-11350,2023-03-10,2023-03-12,Same Day,Myra Rao,Home Office,North,Lucknow,Furniture,Storage,28935.56,4,0.1,5172.54
ORD-18327,2023-04-02,2023-04-07,Second Class,Reyansh Sharma,Corporate,East,Patna,Office Supplies,Paper,2010.62,2,0.0,-93.2
ORD-14824,12/09/2024,2024-09-17,Standard,Sanjay Reddy,Home Office,East,Patna,Electronics,Copiers,108051.13,8,0.2,24561.29
ORD-14450,19/01/2023,2023-01-20,Second Class,Neha Gupta,Consumer,North,Delhi,Furniture,Tables,24329.71,1,0.2,2696.4
ORD-14628,2024-06-01,2024-06-02,Same Day,Aadhya Reddy,Corporate,  west ,Surat,Furniture,Storage,90673.51,4,0.0,14742.55
ORD-17159,18/07/2023,2023-07-22,Express,Aarav Bose,Corporate,North,Jaipur,Electronics,Accessories,66450.44,2,0.3,4488.67
ORD-15652,2023-05-22,2023-05-26,Standard,Aditya Desai,Consumer,North,Delhi,Office Supplies,Paper,1306.81,2,0.0,344.13
ORD-18108,28/12/2024,2025-01-03,Same Day,Riya Singh,Consumer,South,Bengaluru,Furniture,Tables,64507.44,4,0.3,-821.97
ORD-13292,11/06/2024,2024-06-15,Same Day,Saanvi Patel,Home Office,South,Bengaluru,Furniture,Tables,117586.92,8,0.2,26557.56
ORD-10696,2024-06-17,2024-06-24,Standard,Priya Sharma,Home Office,East,Bhubaneswar,Office Supplies,Art,5346.83,7,0.15,250.6
ORD-11006,08/01/2023,2023-01-14,Standard,Kiara Joshi,Corporate,North,Lucknow,Furniture,Tables,17317.67,1,0.3,-836.88
ORD-12939,22/01/2024,2024-01-26,Second Class,Myra Bose,Consumer,East,Bhubaneswar,Electronics,Copiers,182169.37,5,0.0,15078.81
ORD-15014,27/04/2024,2024-05-02,Standard,Vihaan Singh,Home Office,West,Surat,Office Supplies,Binders,1421.28,3,0.3,401.83
ORD-18598,28/01/2024,2024-01-30,Standard,Meera Verma,Consumer,South,Bengaluru,Electronics,Phones,9555.57,1,0.15,2430.73
ORD-14634,2024-04-22,2024-04-23,Standard,Aditya Kulkarni,Home Office,South,Chennai,Furniture,Storage,10536.88,2,0.0,3470.21
ORD-12838,01/06/2024,2024-06-06,Standard,Reyansh Nair,Home Office,South,Bengaluru,Furniture,Chairs,55551.91,7,0.0,8333.71
ORD-14868,14/12/2023,2023-12-16,Express,Arjun Menon,Corporate,North,Chandigarh,Office Supplies,Art,8444.9,8,0.15,583.93
ORD-14315,2023-08-02,2023-08-06,Second Class,Arjun Joshi,Consumer,West,Ahmedabad,Electronics,Phones,60378.02,2,0.0,10024.63
ORD-14629,2023-08-07,2023-08-09,Express,Vivaan Iyer,Consumer,East,Bhubaneswar,Office Supplies,Binders,3648.3,3,0.0,119.92
ORD-18817,21/01/2023,2023-01-22,Express,Saanvi Gupta,Corporate,South,Hyderabad,Electronics,Copiers,40840.84,2,0.1,5040.22
ORD-15150,24/07/2023,2023-07-27,Second Class,Vihaan Menon,Home Office,North,Delhi,Office Supplies,Labels,981.02,1,0.2,292.14
ORD-16144,11/04/2023,2023-04-12,Express,Sanjay Menon,Consumer,South,Hyderabad,Electronics,Machines,20962.09,5,0.0,1311.44
ORD-12635,2024-12-23,2024-12-26,Same Day,Meera Nair,Corporate,West,Mumbai,Electronics,Machines,148245.74,5,0.15,39666.89
ORD-19358,11/07/2023,2023-07-15,Second Class,Saanvi Joshi,Consumer,North,Chandigarh,Furniture,Storage,56752.35,7,0.4,3463.27
ORD-14234,30/07/2023,2023-07-31,Express,Ananya Chatterjee,Corporate,East,Guwahati,Furniture,Storage,14617.32,2,0.0,1235.77
ORD-17883,02/08/2023,2023-08-04,Standard,Sanjay Singh,Home Office,South,Bengaluru,Office Supplies,Labels,14299.59,5,0.1,1662.91
ORD-12434,2024-05-06,2024-05-13,Standard,Meera Rao,Consumer,West,Ahmedabad,Office Supplies,Paper,104.15,1,0.1,24.38
ORD-18140,05/01/2024,2024-01-10,Standard,Krishna Bose,Consumer,North,Lucknow,Furniture,Chairs,40720.83,5,0.0,11018.61
ORD-17437,2024-10-24,2024-10-29,Express,Vivaan Kulkarni,Home Office,West,Surat,Office Supplies,Binders,3402.86,5,0.1,385.74
ORD-14852,2023-03-19,2023-03-26,Second Class,Saanvi Sharma,Home Office,South,Chennai,Furniture,Tables,53708.6,4,0.0,6769.42
ORD-17977,2023-05-19,2023-05-20,Express,Saanvi Gupta,Consumer,East,Guwahati,Office Supplies,Paper,5035.94,6,0.2,869.53
ORD-15622,18/11/2023,2023-11-19,Second Class,Anika Rao,Home Office,South,Hyderabad,Furniture,Tables,161704.76,8,0.3,6922.89
ORD-16418,2023-05-23,2023-05-28,Second Class,Anika Nair,Home Office,East,Guwahati,Office Supplies,Labels,1487.22,1,0.1,338.44
ORD-11225,2023-11-02,2023-11-03,Same Day,Saanvi Singh,Consumer,West,Pune,Furniture,Tables,11494.74,7,0.3,-80.5
ORD-13127,06/04/2024,2024-04-08,Second Class,Saanvi Menon,Corporate,West,Surat,Furniture,Bookcases,24935.97,4,0.0,8649.53
ORD-15857,2024-02-19,2024-02-21,Express,Priya Menon,Consumer,South,Chennai,Office Supplies,Envelopes,3210.95,5,0.0,639.1
ORD-18632,2024-06-08,2024-06-15,Same Day,Reyansh Gupta,Home Office,North,Jaipur,Office Supplies,Envelopes,1780.63,2,0.0,293.85
ORD-16421,2024-11-30,2024-12-04,Express,Reyansh Kulkarni,Consumer,North,Lucknow,Furniture,Storage,55236.66,6,0.15,6960.44
ORD-11650,2024-01-25,2024-01-28,Standard,Rohan Kulkarni,Home Office,West,Ahmedabad,Furniture,Storage,14036.78,1,0.15,4720.37
ORD-12170,2023-04-13,2023-04-15,Same Day,Saanvi Verma,Consumer,South,Kochi,Furniture,Chairs,6868.71,4,0.15,1520.95
ORD-19249,2023-09-09,2023-09-16,Standard,Saanvi Verma,Consumer,West,Mumbai,Furniture,Storage,27637.42,7,0.15,2066.6
ORD-18438,12/05/2023,2023-05-18,Standard,Priya Kulkarni,Corporate,South,Kochi,Office Supplies,Paper,17981.76,6,0.2,2988.97
ORD-11745,06/01/2024,2024-01-07,Express,Vihaan Singh,Home Office,North,Chandigarh,Electronics,Phones,37425.47,1,0.3,12277.17
ORD-15961,2024-01-26,2024-01-28,Same Day,Priya Pillai,Consumer,West,Ahmedabad,Electronics,Accessories,37653.76,3,0.15,10551.12
ORD-11143,2024-07-16,2024-07-19,Same Day,Anika Joshi,Consumer,South,Bengaluru,Office Supplies,Labels,9144.88,4,0.1,1275.4
ORD-11351,2024-02-15,2024-02-16,Same Day,Myra Sharma,Consumer,South,Hyderabad,Office Supplies,Paper,21535.12,8,0.0,3941.61
ORD-16361,07/10/2023,2023-10-14,Second Class,Aarav Kulkarni,Corporate,South,Bengaluru,Office Supplies,Envelopes,5161.39,7,0.4,1192.11
ORD-11733,2024-09-02,2024-09-09,Second Class,Arjun Chatterjee,Home Office,North,Chandigarh,Furniture,Tables,57685.71,5,0.0,14568.6
ORD-17317,2023-08-31,2023-09-01,Same Day,Krishna Singh,Home Office,North,Lucknow,Electronics,Accessories,100251.37,5,0.15,22858.78
ORD-16754,20/09/2024,2024-09-21,Same Day,Myra Desai,Corporate,West,Pune,Office Supplies,Envelopes,17309.86,6,0.1,5185.14
ORD-13505,2024-01-11,2024-01-15,Standard,Vivaan Pillai,Corporate,South,Chennai,Electronics,Phones,57410.97,4,0.3,6009.48
ORD-10739,2024-08-28,2024-08-31,Express,Meera Bose,Consumer,South,Chennai,Office Supplies,Paper,12959.94,5,0.0,3785.87
ORD-18134,14/08/2024,2024-08-17,Standard,Krishna Joshi,Home Office,South,Chennai,Furniture,Storage,28052.55,2,0.4,5886.52
ORD-14500,2023-09-03,2023-09-05,Same Day,Ishaan Singh,Home Office,  south ,Hyderabad,Office Supplies,Envelopes,8659.94,7,0.4,2476.88
ORD-10919,16/02/2023,2023-02-17,Standard,Aadhya Pillai,Corporate,South,Hyderabad,Furniture,Bookcases,33462.94,6,0.4,519.1
ORD-11601,2023-10-27,2023-10-29,Second Class,Reyansh Reddy,Corporate,South,Bengaluru,Furniture,Tables,14522.07,5,0.3,-74.32
ORD-13699,17/03/2024,2024-03-21,Standard,Karthik Patel,Consumer,East,Kolkata,Furniture,Storage,16627.04,2,0.3,-12.59
ORD-19310,2023-01-11,2023-01-18,Standard,Anika Nair,Home Office,West,Surat,Furniture,Tables,69068.35,3,0.2,21658.84
ORD-16764,02/01/2024,2024-01-03,Standard,Priya Menon,Home Office,West,Ahmedabad,Furniture,Tables,5864.68,1,0.0,1360.28
ORD-15963,06/02/2023,2023-02-07,Second Class,Vivaan Pillai,Home Office,East,Bhubaneswar,Office Supplies,Binders,23971.51,8,0.2,6180.16
ORD-14206,2023-08-09,2023-08-11,Second Class,Priya Chatterjee,Home Office,West,Pune,Electronics,Accessories,71101.52,3,0.4,7470.86
ORD-13916,2023-11-21,2023-11-22,Standard,Priya Bose,Corporate,East,Bhubaneswar,Furniture,Bookcases,53489.54,3,0.0,-3227.62
ORD-18075,2024-07-03,2024-07-06,Second Class,Riya Gupta,Consumer,South,Bengaluru,Office Supplies,Binders,160.51,2,0.0,41.06
ORD-13652,2024-05-06,2024-05-10,Second Class,Pari Desai,Home Office,West,Ahmedabad,Office Supplies,Art,10703.39,5,0.4,3413.37
ORD-15730,19/04/2024,2024-04-24,Same Day,Sai Verma,Consumer,East,Kolkata,Office Supplies,Paper,5403.43,2,0.3,101.41
ORD-12683,01/12/2024,2024-12-04,Second Class,Aditya Desai,Home Office,East,Patna,Furniture,Storage,19278.99,1,0.0,1021.39
ORD-19226,2024-05-20,2024-05-25,Standard,Diya Chatterjee,Corporate,North,Jaipur,Furniture,Chairs,146142.88,6,0.1,32884.9
ORD-14409,06/06/2023,2023-06-12,Second Class,Saanvi Menon,Consumer,West,Pune,Office Supplies,Art,1126.98,2,0.0,334.48
ORD-11460,10/09/2024,2024-09-15,Same Day,Vivaan Sharma,Home Office,East,Kolkata,Furniture,Storage,67850.99,6,0.1,-328.98
ORD-11766,2024-09-07,2024-09-14,Second Class,Ananya Rao,Consumer,South,Bengaluru,Furniture,Bookcases,9157.69,2,0.0,1824.85
ORD-10221,19/05/2023,2023-05-26,Standard,Ishaan Nair,Home Office,East,Guwahati,Electronics,Copiers,183984.3,7,0.0,11306.72
ORD-19356,2024-03-05,2024-03-11,Express,Vivaan Joshi,Home Office,East,Guwahati,Office Supplies,Art,22125.5,8,0.0,1283.82
ORD-14895,2024-12-25,2025-01-01,Standard,Rohan Iyer,Consumer,East,Bhubaneswar,Furniture,Bookcases,55183.14,3,0.3,-3284.74
ORD-12597,2023-03-12,2023-03-13,Second Class,Vihaan Reddy,Home Office,North,Lucknow,Electronics,Accessories,248583.07,7,0.3,61643.75
ORD-11091,20/12/2023,2023-12-21,Express,Riya Iyer,Consumer,South,Chennai,Electronics,Machines,10992.53,3,0.2,1886.29
ORD-14064,12/01/2023,2023-01-15,Second Class,Krishna Pillai,Consumer,East,Patna,Furniture,Storage,94045.47,5,0.1,13299.23
ORD-14892,2023-12-02,2023-12-04,Second Class,Sai Iyer,Consumer,South,Kochi,Office Supplies,Paper,12556.19,7,0.0,4311.64
ORD-18493,2024-07-23,2024-07-26,Second Class,Saanvi Joshi,Consumer,North,Chandigarh,Electronics,Phones,272871.74,8,0.0,91227.36
ORD-15096,2024-09-19,2024-09-20,Express,Neha Patel,Consumer,North,Delhi,Electronics,Copiers,184265.88,5,0.0,40994.33
ORD-11897,12/01/2023,2023-01-19,Standard,Riya Reddy,Home Office,North,Jaipur,Office Supplies,Binders,1075.28,4,0.0,389.25
ORD-10833,19/03/2024,2024-03-23,Second Class,Ananya Reddy,Home Office,North,Lucknow,Furniture,Tables,38445.43,7,0.15,12299.41
ORD-15846,2023-06-27,2023-07-03,Same Day,Arjun Desai,Home Office,South,Bengaluru,Electronics,Copiers,10555.66,2,0.3,3902.89
ORD-19598,2024-11-21,2024-11-27,Same Day,Meera Verma,Corporate,West,Pune,Office Supplies,Paper,3464.45,3,0.0,214.02
ORD-15881,18/02/2024,2024-02-19,Express,Isha Kulkarni,Home Office,North,Delhi,Electronics,Machines,47460.09,2,0.0,11284.35
ORD-14838,26/12/2023,2024-01-02,Standard,Riya Patel,Corporate,North,Lucknow,Furniture,Storage,16550.64,5,0.0,5018.43
ORD-12213,2024-11-21,2024-11-26,Same Day,Ishaan Gupta,Consumer,South,Hyderabad,Office Supplies,Paper,8339.89,4,0.1,706.26
ORD-13342,11/02/2024,2024-02-12,Standard,Anika Pillai,Consumer,West,Pune,Furniture,Chairs,82365.83,4,0.0,10225.18
ORD-13304,02/06/2024,2024-06-08,Standard,Anika Kulkarni,Home Office,East,Kolkata,Electronics,Machines,168326.8,5,0.0,16515.12
ORD-19180,2023-11-28,2023-12-01,Standard,Riya Desai,Home Office,North,Chandigarh,Furniture,Chairs,53388.47,3,0.3,1609.57
ORD-12281,02/10/2023,2023-10-07,Express,Ananya Patel,Corporate,North,Jaipur,Office Supplies,Art,20210.4,7,0.2,4375.66
ORD-17196,27/02/2023,2023-03-03,Second Class,Saanvi Joshi,Consumer,West,Ahmedabad,Office Supplies,Paper,5680.83,8,0.1,1745.96
ORD-15121,23/11/2024,2024-11-27,Second Class,Sai Chatterjee,Home Office,North,Lucknow,Furniture,Chairs,42345.93,2,0.15,13566.99
ORD-17447,2023-04-09,2023-04-16,Same Day,Vivaan Desai,Corporate,North,Delhi,Office Supplies,Envelopes,7077.14,5,0.2,936.77
ORD-12836,2024-02-14,2024-02-19,Standard,Priya Menon,Corporate,West,Surat,Furniture,Bookcases,50167.62,5,0.1,4548.47
ORD-15356,09/09/2024,2024-09-10,Same Day,Aditya Reddy,Corporate,North,Lucknow,Office Supplies,Art,7040.22,3,0.1,773.77
ORD-16995,2023-02-18,2023-02-20,,,Consumer,South,Hyderabad,Office Supplies,Binders,4691.98,4,,643.28
ORD-17854,2024-05-03,2024-05-04,Same Day,Krishna Joshi,Home Office,  south ,Hyderabad,Electronics,Phones,12159.16,5,0.3,1504.12
ORD-18597,04/01/2023,2023-01-05,Express,Neha Nair,Consumer,West,Surat,Furniture,Storage,25281.33,3,0.4,3617.02
ORD-12670,01/05/2023,2023-05-06,Standard,Neha Patel,Consumer,West,Ahmedabad,Office Supplies,Binders,20057.24,7,0.0,5405.3
ORD-17485,2024-03-27,2024-03-31,Standard,Kiara Chatterjee,Corporate,East,Kolkata,Electronics,Phones,203809.92,6,0.4,31919.44
ORD-18045,29/01/2023,2023-02-05,Same Day,Riya Menon,Corporate,East,Kolkata,Office Supplies,Envelopes,7226.41,3,0.0,-143.78
ORD-19764,2023-09-04,2023-09-06,Express,Saanvi Bose,Corporate,West,Ahmedabad,Furniture,Tables,133977.16,6,0.3,12379.89
ORD-19172,15/08/2024,2024-08-22,Same Day,Krishna Sharma,Home Office,West,Pune,Electronics,Copiers,38666.63,5,0.0,8178.95
ORD-11810,2023-11-06,2023-11-13,Standard,Vivaan Bose,Home Office,East,Kolkata,Electronics,Accessories,41844.15,8,0.4,5507.96
ORD-13923,12/09/2024,2024-09-17,Express,Diya Menon,Consumer,South,Chennai,Office Supplies,Art,886.26,3,0.15,174.45
ORD-16844,23/02/2023,2023-02-28,Express,Reyansh Nair,Corporate,East,Bhubaneswar,Electronics,Copiers,101399.67,3,0.1,4266.78
ORD-14245,19/04/2023,2023-04-23,,,Consumer,North,Delhi,Electronics,Accessories,152753.82,4,,46623.4
ORD-12043,16/08/2023,2023-08-23,Second Class,Pari Sharma,Consumer,South,Bengaluru,Electronics,Accessories,154227.98,6,0.4,18518.49
ORD-18236,2024-07-05,2024-07-07,Second Class,Vihaan Singh,Home Office,North,Lucknow,Furniture,Chairs,10699.44,5,0.3,1656.46
ORD-19155,2023-08-07,2023-08-11,Second Class,Sanjay Reddy,Home Office,North,Jaipur,Electronics,Phones,165346.8,7,0.0,57339.71
ORD-18976,2024-05-31,2024-06-03,Standard,Anika Patel,Home Office,North,Jaipur,Office Supplies,Art,699.21,8,0.0,205.18
ORD-12514,08/04/2024,2024-04-13,Express,Anika Joshi,Corporate,East,Guwahati,Furniture,Bookcases,96153.29,8,0.15,2297.05
ORD-11074,21/11/2023,2023-11-28,Express,Meera Patel,Corporate,South,Kochi,Furniture,Bookcases,24357.66,5,0.0,5570.69
ORD-17398,2024-04-04,2024-04-10,Standard,Diya Verma,Corporate,West,Pune,Electronics,Accessories,119023.04,3,0.0,18400.99
ORD-14469,23/11/2023,2023-11-27,Express,Aditya Verma,Corporate,North,Chandigarh,Electronics,Copiers,139303.85,7,0.0,24485.59
ORD-12826,2023-09-18,2023-09-22,Second Class,Saanvi Joshi,Consumer,North,Delhi,Electronics,Accessories,76386.42,2,0.0,7079.94
ORD-11627,2024-08-10,2024-08-15,Same Day,Aditya Patel,Consumer,North,Chandigarh,Electronics,Phones,10268.59,4,0.0,2925.05
ORD-18591,2023-10-08,2023-10-12,Express,Pari Sharma,Home Office,West,Mumbai,Office Supplies,Paper,7685.11,6,0.15,1067.18
ORD-15501,04/12/2023,2023-12-11,Express,Isha Verma,Consumer,North,Jaipur,Electronics,Accessories,207706.87,8,0.0,66899.02
ORD-16842,2023-10-03,2023-10-06,Same Day,Ananya Reddy,Corporate,West,Pune,Furniture,Tables,80245.48,5,0.0,18191.21
ORD-17569,18/03/2023,2023-03-24,Express,Ishaan Reddy,Corporate,North,Jaipur,Electronics,Accessories,42508.88,4,0.0,3096.6
ORD-14400,16/09/2024,2024-09-19,Express,Arjun Bose,Home Office,North,Lucknow,Furniture,Storage,45952.74,5,0.0,12044.87
ORD-14330,28/06/2024,2024-06-29,Second Class,Vivaan Verma,Corporate,West,Ahmedabad,Office Supplies,Envelopes,362.82,6,0.0,21.38
ORD-18905,26/12/2023,2023-12-31,Same Day,Neha Pillai,Corporate,East,Kolkata,Furniture,Chairs,31227.14,2,0.4,-6021.11
ORD-11056,14/05/2024,2024-05-21,Same Day,Karthik Kulkarni,Corporate,East,Guwahati,Office Supplies,Paper,17633.23,8,0.0,2156.36
ORD-13028,10/04/2024,2024-04-16,Express,Meera Nair,Corporate,North,Delhi,Office Supplies,Paper,19753.4,8,0.1,1398.47
ORD-14228,2023-05-08,2023-05-11,Express,Aadhya Singh,Home Office,South,Kochi,Furniture,Bookcases,47259.39,2,0.2,11393.07
ORD-14322,11/01/2023,2023-01-18,Same Day,Priya Rao,Consumer,East,Guwahati,Electronics,Machines,36295.71,2,0.0,6276.81
ORD-18917,26/11/2024,2024-11-29,Standard,Anika Rao,Consumer,North,Jaipur,Electronics,Phones,72484.76,4,0.0,16182.58
ORD-10958,25/07/2024,2024-07-29,Standard,Aarav Desai,Home Office,West,Surat,Office Supplies,Art,7107.62,6,0.0,1428.53
ORD-18338,08/07/2024,2024-07-14,Second Class,Aditya Gupta,Corporate,North,Lucknow,Office Supplies,Labels,1028.73,4,0.0,317.24
ORD-12328,14/10/2024,2024-10-18,Express,Sai Chatterjee,Home Office,North,Lucknow,Furniture,Chairs,54436.85,3,0.2,7162.84
ORD-10073,10/05/2023,2023-05-15,Standard,Myra Reddy,Corporate,West,Surat,Office Supplies,Paper,6675.37,6,0.0,1379.62
ORD-12048,2023-11-22,2023-11-24,Second Class,Aditya Rao,Consumer,East,Guwahati,Office Supplies,Binders,5291.87,8,0.3,120.42
ORD-11252,04/07/2023,2023-07-08,Express,Neha Desai,Corporate,South,Chennai,Electronics,Machines,7037.24,1,0.0,1843.62
ORD-13609,26/03/2024,2024-03-31,Express,Kiara Sharma,Consumer,West,Pune,Electronics,Machines,211053.47,8,0.0,32100.22
ORD-19539,2024-05-19,2024-05-26,Second Class,Krishna Patel,Consumer,West,Pune,Electronics,Accessories,112391.55,7,0.1,33276.43
ORD-10242,12/06/2024,2024-06-13,Express,Myra Singh,Consumer,North,Lucknow,Furniture,Chairs,103673.56,7,0.0,34321.02
ORD-10743,2023-04-11,2023-04-15,Standard,Vihaan Reddy,Corporate,East,Guwahati,Furniture,Tables,79903.33,4,0.3,-15447.09
ORD-14690,2024-12-09,2024-12-11,Second Class,Priya Menon,Consumer,South,Bengaluru,Electronics,Machines,70093.39,4,0.15,10013.64
ORD-16070,12/03/2023,2023-03-17,Standard,Meera Patel,Corporate,South,Hyderabad,Electronics,Phones,97990.34,4,0.2,6323.01
ORD-15947,29/06/2024,2024-07-06,Standard,Riya Kulkarni,Consumer,West,Surat,Office Supplies,Labels,8115.01,5,0.0,1451.35
ORD-14029,2023-09-27,2023-09-30,Same Day,Priya Menon,Home Office,North,Delhi,Furniture,Storage,47041.57,2,0.0,8477.77
